InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569968,23266,SET OF 3 WOODEN STOCKING DECORATION,3,10/6/2011 18:56,1.25,17921.0,United Kingdom
574532,84375,SET OF 20 KIDS COOKIE CUTTERS,12,11/4/2011 14:19,2.1,15676.0,United Kingdom
544591,22920,HERB MARKER BASIL,24,2/21/2011 15:20,0.65,13044.0,United Kingdom
553752,22935,BAKING MOULD ROSE MILK CHOCOLATE,12,5/19/2011 10:20,3.25,14896.0,United Kingdom
549999,22707,WRAP MONSTER FUN ,25,4/14/2011 9:09,0.42,15813.0,United Kingdom
552978,21937,STRAWBERRY   PICNIC BAG,50,5/12/2011 14:46,2.55,12590.0,Germany
560285,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/18/2011 9:21,0.55,14944.0,United Kingdom
539281,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,12/16/2010 15:45,2.55,18176.0,United Kingdom
560106,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,7/14/2011 20:01,3.25,17554.0,United Kingdom
575045,23339,EGG FRYING PAN BLUE ,6,11/8/2011 12:09,2.08,14910.0,United Kingdom
571461,22158,3 HEARTS HANGING DECORATION RUSTIC,1,10/17/2011 14:12,2.95,16932.0,United Kingdom
568152,23103,JINGLE BELL HEART DECORATION,48,9/25/2011 11:40,1.65,16480.0,United Kingdom
570855,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/12/2011 14:56,1.65,17314.0,United Kingdom
561862,22406,MONEY BOX KINGS CHOICE DESIGN,2,7/31/2011 10:38,1.25,15569.0,United Kingdom
567383,22111,SCOTTIE DOG HOT WATER BOTTLE,6,9/20/2011 10:21,4.95,18180.0,United Kingdom
544400,22190,LOCAL CAFE MUG,48,2/18/2011 12:31,1.85,14101.0,United Kingdom
575299,23109,PACK OF SIX LED TEA LIGHTS,24,11/9/2011 12:30,2.89,14691.0,United Kingdom
542399,21383,PACK OF 12 STICKY BUNNIES,10,1/27/2011 15:38,0.65,15549.0,United Kingdom
572079,23374,RED SPOT PAPER GIFT BAG,10,10/20/2011 14:11,0.82,14484.0,United Kingdom
540402,15056N,EDWARDIAN PARASOL NATURAL,3,1/7/2011 9:31,5.95,16567.0,United Kingdom
549303,22498,WOODEN REGATTA BUNTING,3,4/8/2011 8:27,5.95,18040.0,United Kingdom
550438,21754,HOME BUILDING BLOCK WORD,3,4/18/2011 12:16,5.95,15265.0,United Kingdom
548327,21983,PACK OF 12 BLUE PAISLEY TISSUES ,2,3/30/2011 13:05,0.29,16788.0,United Kingdom
576784,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,6,11/16/2011 13:40,0.42,16204.0,United Kingdom
552978,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,5/12/2011 14:46,0.72,12590.0,Germany
556474,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,3,6/12/2011 12:01,2.95,16007.0,United Kingdom
559557,84926D,LA PALMIERA TILE COASTER,24,7/11/2011 10:33,0.29,17444.0,Canada
568705,23301,GARDENERS KNEELING PAD KEEP CALM ,48,9/28/2011 15:31,1.45,14434.0,United Kingdom
555853,82583,HOT BATHS METAL SIGN,2,6/7/2011 13:44,2.1,14375.0,United Kingdom
540405,20724,RED RETROSPOT CHARLOTTE BAG,100,1/7/2011 9:50,0.72,14828.0,United Kingdom
542646,21124,SET/10 BLUE POLKADOT PARTY CANDLES,6,1/31/2011 11:42,1.25,17220.0,United Kingdom
C539709,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,12/21/2010 12:33,1.25,18176.0,United Kingdom
C577386,23401,RUSTIC MIRROR WITH LACE HEART,-1,11/18/2011 16:54,6.25,18276.0,United Kingdom
562204,90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,1,8/3/2011 12:54,8.5,16324.0,United Kingdom
558701,22197,POPCORN HOLDER,10,7/1/2011 12:34,0.85,16866.0,United Kingdom
564843,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,8/30/2011 14:09,0.65,15866.0,United Kingdom
581251,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12/8/2011 11:02,2.95,18210.0,United Kingdom
573915,22098,BOUDOIR SQUARE TISSUE BOX,1,11/1/2011 15:55,0.39,15511.0,United Kingdom
544591,21901,"KEY FOB , BACK DOOR ",24,2/21/2011 15:20,0.65,13044.0,United Kingdom
576611,21110,LARGE CAKE TOWEL PINK SPOTS,1,11/15/2011 16:29,6.75,17357.0,United Kingdom
572567,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,10/25/2011 10:27,1.25,12398.0,Switzerland
557787,22214,CANDLE PLATE LACE WHITE,2,6/22/2011 16:16,2.55,15041.0,United Kingdom
566319,23312,VINTAGE CHRISTMAS GIFT SACK,4,9/12/2011 11:25,4.15,13431.0,United Kingdom
579941,22621,TRADITIONAL KNITTING NANCY,12,12/1/2011 10:31,1.65,16496.0,United Kingdom
538151,47566,PARTY BUNTING,50,12/9/2010 16:28,3.75,16163.0,United Kingdom
546236,84568,GIRLS ALPHABET IRON ON PATCHES ,288,3/10/2011 12:48,0.21,12370.0,Cyprus
572095,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,10/20/2011 15:15,3.75,15511.0,United Kingdom
537163,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12/5/2010 13:21,1.65,17863.0,United Kingdom
545595,22178,VICTORIAN GLASS HANGING T-LIGHT,6,3/4/2011 10:39,1.25,14570.0,United Kingdom
580687,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,12/5/2011 15:38,4.15,16379.0,United Kingdom
563428,21499,BLUE POLKADOT WRAP,25,8/16/2011 11:44,0.42,13159.0,United Kingdom
562429,22699,ROSES REGENCY TEACUP AND SAUCER ,10,8/4/2011 17:23,2.95,13767.0,United Kingdom
563753,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,8/19/2011 10:51,1.65,12513.0,France
553224,22995,TRAVEL CARD WALLET SUKI,10,5/16/2011 10:40,0.42,17228.0,United Kingdom
544668,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/22/2011 15:14,2.95,16573.0,United Kingdom
537764,21136,PAINTED METAL PEARS ASSORTED,1,12/8/2010 12:06,1.69,16893.0,United Kingdom
573151,22840,ROUND CAKE TIN VINTAGE RED,1,10/27/2011 20:09,7.95,17602.0,United Kingdom
561600,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,7/28/2011 11:29,4.15,15861.0,United Kingdom
577807,22089,PAPER BUNTING VINTAGE PAISLEY,6,11/22/2011 8:26,2.95,15699.0,United Kingdom
559301,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,7/7/2011 12:41,7.95,13842.0,United Kingdom
569661,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10/5/2011 13:10,0.55,17483.0,United Kingdom
545342,22342,HOME GARLAND PAINTED ZINC ,12,3/2/2011 9:04,1.65,13497.0,United Kingdom
578008,22966,GINGERBREAD MAN COOKIE CUTTER,1,11/22/2011 12:47,1.25,14657.0,United Kingdom
537764,47348A,FUSCHIA VOILE POINTY SHOE DEC,1,12/8/2010 12:06,1.95,16893.0,United Kingdom
554009,84991,60 TEATIME FAIRY CAKE CASES,24,5/20/2011 12:38,0.55,12935.0,United Kingdom
578995,23581,JUMBO BAG PAISLEY PARK,5,11/27/2011 15:59,2.08,15861.0,United Kingdom
575036,23313,VINTAGE CHRISTMAS BUNTING,10,11/8/2011 11:45,4.95,15249.0,United Kingdom
568181,23214,JINGLE BELL HEART ANTIQUE GOLD,12,9/25/2011 13:42,2.08,17154.0,United Kingdom
573119,23284,DOORMAT KEEP CALM AND COME IN,20,10/27/2011 16:21,7.08,15498.0,United Kingdom
570516,22716,CARD CIRCUS PARADE,12,10/11/2011 10:39,0.42,14121.0,United Kingdom
571461,23130,MISTLETOE HEART WREATH GREEN,2,10/17/2011 14:12,4.15,16932.0,United Kingdom
561661,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,7/28/2011 16:21,4.25,12743.0,Unspecified
556182,22522,CHILDS GARDEN FORK BLUE ,1,6/9/2011 11:35,0.85,16892.0,United Kingdom
568831,23266,SET OF 3 WOODEN STOCKING DECORATION,12,9/29/2011 11:35,1.25,16059.0,United Kingdom
540402,84660C,PINK STITCHED WALL CLOCK,20,1/7/2011 9:31,1.25,16567.0,United Kingdom
574481,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,11/4/2011 12:45,1.45,18022.0,United Kingdom
544643,22989,SET 2 PANTRY DESIGN TEA TOWELS,18,2/22/2011 11:43,3.25,13038.0,United Kingdom
575563,23087,ZINC  HEART T-LIGHT HOLDER,16,11/10/2011 11:22,1.25,17521.0,United Kingdom
547990,22168,ORGANISER WOOD ANTIQUE WHITE ,2,3/29/2011 9:53,8.5,15589.0,United Kingdom
569717,22296,HEART IVORY TRELLIS LARGE,12,10/6/2011 8:25,1.65,13845.0,United Kingdom
544571,85175,CACTI T-LIGHT CANDLES,16,2/21/2011 13:07,0.42,15146.0,United Kingdom
552730,22502,PICNIC BASKET WICKER SMALL,4,5/11/2011 10:42,5.95,16837.0,United Kingdom
551163,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,4/26/2011 15:52,1.25,12573.0,France
542931,84991,60 TEATIME FAIRY CAKE CASES,24,2/2/2011 10:46,0.55,15589.0,United Kingdom
578687,23511,EMBROIDERED RIBBON REEL EMILY ,6,11/25/2011 9:23,2.08,14703.0,United Kingdom
C538889,22623,BOX OF VINTAGE JIGSAW BLOCKS ,-3,12/14/2010 16:24,4.95,12797.0,Portugal
570676,23173,REGENCY TEAPOT ROSES ,2,10/11/2011 15:10,9.95,14640.0,United Kingdom
557351,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,6/20/2011 10:42,3.25,16670.0,United Kingdom
555514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/5/2011 10:41,2.95,17071.0,United Kingdom
574670,21821,GLITTER STAR GARLAND WITH BELLS ,6,11/6/2011 12:20,3.75,12838.0,United Kingdom
574864,22457,NATURAL SLATE HEART CHALKBOARD ,3,11/7/2011 12:29,2.95,14387.0,United Kingdom
574672,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,11/6/2011 12:25,0.85,13532.0,United Kingdom
563721,84992,72 SWEETHEART FAIRY CAKE CASES,24,8/18/2011 16:27,0.55,15232.0,United Kingdom
566422,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,9/12/2011 13:56,6.95,13064.0,United Kingdom
544160,22859,EASTER TIN BUNNY BOUQUET,6,2/16/2011 12:49,1.65,16494.0,United Kingdom
580278,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,12/2/2011 13:11,1.65,13560.0,United Kingdom
567523,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,9/21/2011 8:27,7.95,17034.0,United Kingdom
559831,23203,JUMBO BAG DOILEY PATTERNS,10,7/13/2011 9:58,2.08,14709.0,United Kingdom
547092,22147,FELTCRAFT BUTTERFLY HEARTS,12,3/21/2011 8:18,1.45,16619.0,United Kingdom
564056,84988,SET OF 72 PINK HEART PAPER DOILIES,6,8/22/2011 14:13,1.45,14387.0,United Kingdom
551163,21696,SMALL SILVER TRELLIS CANDLEPOT,12,4/26/2011 15:52,2.95,12573.0,France
543095,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2/3/2011 11:30,3.75,16814.0,United Kingdom
575038,23215,JINGLE BELL HEART ANTIQUE SILVER,96,11/8/2011 11:51,1.79,18135.0,United Kingdom
543275,22505,MEMO BOARD COTTAGE DESIGN,1,2/6/2011 12:49,4.95,13584.0,United Kingdom
544421,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2/18/2011 15:21,1.06,13951.0,United Kingdom
568715,23231,WRAP  VINTAGE DOILY ,25,9/28/2011 16:07,0.42,17783.0,United Kingdom
573028,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,10/27/2011 13:29,3.75,16847.0,United Kingdom
578273,22110,BIRD HOUSE HOT WATER BOTTLE,2,11/23/2011 13:41,2.55,14335.0,Germany
577689,23267,SET OF 4 SANTA PLACE SETTINGS,12,11/21/2011 11:29,1.25,17664.0,United Kingdom
559349,48184,DOORMAT ENGLISH ROSE ,2,7/7/2011 17:33,7.95,15150.0,United Kingdom
576904,23313,VINTAGE CHRISTMAS BUNTING,5,11/17/2011 9:25,4.95,14931.0,Channel Islands
576690,22302,COFFEE MUG PEARS  DESIGN,6,11/16/2011 12:19,2.55,15900.0,United Kingdom
563753,16161U,WRAP SUKI AND FRIENDS,25,8/19/2011 10:51,0.42,12513.0,France
558416,21468,BUTTERFLY CROCHET FOOD COVER,1,6/29/2011 10:50,3.75,16059.0,United Kingdom
575903,23473,WOODLAND SMALL RED FELT HEART,12,11/11/2011 15:24,0.83,13557.0,United Kingdom
566186,21642,ASSORTED TUTTI FRUTTI PEN,24,9/9/2011 13:02,0.29,16603.0,United Kingdom
581578,22711,WRAP CIRCUS PARADE,25,12/9/2011 12:16,0.42,12713.0,Germany
572994,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,10/27/2011 11:10,0.19,17684.0,United Kingdom
550998,47566B,TEA TIME PARTY BUNTING,16,4/26/2011 9:12,4.95,12414.0,Austria
561204,22189,CREAM HEART CARD HOLDER,6,7/25/2011 15:22,3.95,12836.0,United Kingdom
578229,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,11/23/2011 11:54,1.25,16066.0,United Kingdom
573122,23321,SMALL WHITE HEART OF WICKER,1,10/27/2011 16:23,1.65,14357.0,United Kingdom
568919,22961,JAM MAKING SET PRINTED,2,9/29/2011 14:38,1.45,12937.0,United Kingdom
572484,23189,SET OF 12 FORK CANDLES,1,10/24/2011 13:50,2.89,17220.0,United Kingdom
544794,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,2/23/2011 12:50,9.95,13854.0,United Kingdom
559656,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,7/11/2011 12:57,1.25,13675.0,United Kingdom
580720,22395,PAPERWEIGHT VINTAGE PAISLEY,2,12/5/2011 16:55,0.39,14629.0,United Kingdom
569838,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,10/6/2011 13:20,4.95,13504.0,United Kingdom
552978,22780,LIGHT GARLAND BUTTERFILES PINK,48,5/12/2011 14:46,3.75,12590.0,Germany
554987,85066,CREAM SWEETHEART MINI CHEST,1,5/29/2011 12:48,12.75,14823.0,United Kingdom
577179,21116,OWL DOORSTOP,12,11/18/2011 11:20,4.95,18061.0,United Kingdom
578927,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,11/27/2011 12:26,2.08,15747.0,United Kingdom
570833,23083,SET 6 PAPER TABLE LANTERN STARS ,12,10/12/2011 13:30,3.75,14834.0,United Kingdom
576784,23504,PLAYING CARDS JUBILEE UNION JACK,3,11/16/2011 13:40,1.25,16204.0,United Kingdom
580539,22395,PAPERWEIGHT VINTAGE PAISLEY,12,12/5/2011 8:39,0.39,18180.0,United Kingdom
577756,21755,LOVE BUILDING BLOCK WORD,3,11/21/2011 14:59,6.25,15115.0,United Kingdom
560896,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,7/21/2011 17:26,1.95,15623.0,United Kingdom
566186,23065,LARGE DECO JEWELLERY STAND,1,9/9/2011 13:02,12.5,16603.0,United Kingdom
577919,71510,SQUARE METAL CANDLEHOLDER BASE,4,11/22/2011 11:58,0.85,17075.0,United Kingdom
569461,23287,RED VINTAGE SPOT BEAKER,8,10/4/2011 11:36,0.85,16556.0,United Kingdom
542731,17084N,FAIRY DREAMS INCENSE ,50,1/31/2011 15:27,0.21,13600.0,United Kingdom
C555272,22386,JUMBO BAG PINK POLKADOT,-10,6/1/2011 16:29,2.08,16496.0,United Kingdom
547103,21930,JUMBO STORAGE BAG SKULLS,10,3/21/2011 10:54,1.95,15218.0,United Kingdom
571905,22154,ANGEL DECORATION 3 BUTTONS ,48,10/19/2011 14:51,0.42,12370.0,Cyprus
572563,23207,LUNCH BAG ALPHABET DESIGN,10,10/25/2011 9:31,1.65,12928.0,United Kingdom
552764,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,5/11/2011 11:34,1.25,17489.0,United Kingdom
571669,22654,DELUXE SEWING KIT ,4,10/18/2011 13:11,5.95,17758.0,United Kingdom
556808,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,6/14/2011 15:45,7.95,17749.0,United Kingdom
581019,84926D,LA PALMIERA TILE COASTER,24,12/7/2011 10:11,0.29,14794.0,United Kingdom
566186,22138,BAKING SET 9 PIECE RETROSPOT ,3,9/9/2011 13:02,4.95,16603.0,United Kingdom
575129,23312,VINTAGE CHRISTMAS GIFT SACK,6,11/8/2011 14:30,4.15,13110.0,United Kingdom
555942,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,6/8/2011 10:14,1.25,15743.0,United Kingdom
573546,23539,WALL ART LOVES' SECRET ,4,10/31/2011 13:13,5.95,15974.0,United Kingdom
568160,23129,HEART SHAPED HOLLY WREATH,4,9/25/2011 12:25,4.15,17498.0,United Kingdom
571429,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,10/17/2011 12:50,3.75,15335.0,United Kingdom
C539270,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,12/16/2010 15:27,2.95,14777.0,United Kingdom
565677,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,9/6/2011 10:04,11.95,15521.0,United Kingdom
568792,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,9/29/2011 9:53,2.55,18192.0,United Kingdom
550822,22113,GREY HEART HOT WATER BOTTLE,24,4/21/2011 9:26,3.75,14001.0,United Kingdom
568326,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,9/26/2011 14:00,9.95,13200.0,United Kingdom
555845,22918,HERB MARKER PARSLEY,3,6/7/2011 13:19,0.65,17015.0,United Kingdom
564660,22303,COFFEE MUG APPLES DESIGN,6,8/26/2011 14:45,2.55,15074.0,United Kingdom
551543,23284,DOORMAT KEEP CALM AND COME IN,2,5/3/2011 9:26,7.95,16055.0,United Kingdom
569513,23322,LARGE WHITE HEART OF WICKER,6,10/4/2011 13:55,2.95,14332.0,United Kingdom
569904,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,10/6/2011 16:27,8.5,13023.0,United Kingdom
547414,84978,HANGING HEART JAR T-LIGHT HOLDER,24,3/23/2011 9:54,1.25,17733.0,United Kingdom
573509,23203,JUMBO BAG VINTAGE DOILY ,10,10/31/2011 12:21,2.08,16169.0,United Kingdom
543116,22470,HEART OF WICKER LARGE,24,2/3/2011 13:29,2.95,17672.0,United Kingdom
557260,62018,SOMBRERO ,6,6/19/2011 10:39,1.95,17932.0,United Kingdom
560270,21034,REX CASH+CARRY JUMBO SHOPPER,1,7/17/2011 14:42,0.95,16744.0,United Kingdom
568198,82482,WOODEN PICTURE FRAME WHITE FINISH,2,9/25/2011 14:52,2.95,16771.0,United Kingdom
561470,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,7/27/2011 13:14,1.65,12523.0,France
537135,22835,HOT WATER BOTTLE I AM SO POORLY,1,12/5/2010 12:35,4.65,17059.0,United Kingdom
566972,22843,BISCUIT TIN VINTAGE GREEN,2,9/16/2011 9:13,6.75,16573.0,United Kingdom
567654,22624,IVORY KITCHEN SCALES,2,9/21/2011 14:38,8.5,16627.0,United Kingdom
580687,23209,LUNCH BAG VINTAGE DOILY ,20,12/5/2011 15:38,1.65,16379.0,United Kingdom
571263,23301,GARDENERS KNEELING PAD KEEP CALM ,12,10/16/2011 11:06,1.65,14910.0,United Kingdom
569331,21733,RED HANGING HEART T-LIGHT HOLDER,12,10/3/2011 13:39,2.95,16875.0,United Kingdom
577320,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/18/2011 13:44,0.29,13880.0,United Kingdom
576654,22450,SILK PURSE BABUSHKA BLUE,3,11/16/2011 10:55,3.35,15584.0,United Kingdom
536761,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,12/2/2010 14:30,1.95,13491.0,United Kingdom
557260,22082,RIBBON REEL STRIPES DESIGN ,10,6/19/2011 10:39,1.65,17932.0,United Kingdom
570521,22632,HAND WARMER RED RETROSPOT,12,10/11/2011 10:43,2.1,12371.0,Switzerland
551960,22621,TRADITIONAL KNITTING NANCY,12,5/5/2011 12:38,1.65,18239.0,United Kingdom
542646,21465,PINK FLOWER CROCHET FOOD COVER,1,1/31/2011 11:42,3.75,17220.0,United Kingdom
574481,16237,SLEEPING CAT ERASERS,10,11/4/2011 12:45,0.21,18022.0,United Kingdom
551277,23135,SMALL ZINC HEART WALL ORGANISER,1,4/27/2011 13:06,5.75,13637.0,United Kingdom
558094,22371,AIRLINE BAG VINTAGE TOKYO 78,1,6/26/2011 13:04,4.25,14795.0,United Kingdom
565421,21470,FLOWER VINE RAFFIA FOOD COVER,1,9/4/2011 12:10,3.75,16744.0,United Kingdom
568896,85049E,SCANDINAVIAN REDS RIBBONS,5,9/29/2011 13:13,1.25,16361.0,United Kingdom
574892,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,11/7/2011 14:40,3.25,14700.0,United Kingdom
566562,22637,PIGGY BANK RETROSPOT ,4,9/13/2011 12:18,2.55,17365.0,United Kingdom
537399,22718,CARD CAT AND TREE ,12,12/6/2010 14:31,0.42,13030.0,United Kingdom
557248,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,6/17/2011 15:22,3.75,14491.0,United Kingdom
571444,23375,50'S CHRISTMAS PAPER GIFT BAG,10,10/17/2011 13:44,0.82,18179.0,United Kingdom
567475,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,9/20/2011 13:11,4.25,16360.0,United Kingdom
547713,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,3/25/2011 8:41,1.95,16458.0,United Kingdom
565930,22551,PLASTERS IN TIN SPACEBOY,12,9/8/2011 10:32,1.65,12685.0,France
577026,15058B,PINK POLKADOT GARDEN PARASOL,1,11/17/2011 12:55,7.95,17237.0,United Kingdom
541591,20727,LUNCH BAG  BLACK SKULL.,1,1/19/2011 14:52,1.65,15831.0,United Kingdom
581461,23480,MINI LIGHTS WOODLAND MUSHROOMS,12,12/8/2011 18:51,3.75,13318.0,United Kingdom
569675,22961,JAM MAKING SET PRINTED,12,10/5/2011 14:03,1.45,15687.0,United Kingdom
541014,22796,PHOTO FRAME 3 CLASSIC HANGING,2,1/13/2011 11:54,9.95,14085.0,United Kingdom
574937,85066,CREAM SWEETHEART MINI CHEST,2,11/7/2011 17:08,12.75,15344.0,United Kingdom
549741,22432,WATERING CAN PINK BUNNY,6,4/12/2011 9:53,1.95,13655.0,United Kingdom
581130,21671,RED SPOT CERAMIC DRAWER KNOB,12,12/7/2011 12:49,1.45,18237.0,United Kingdom
553781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,5/19/2011 10:54,2.95,16008.0,United Kingdom
572872,22113,GREY HEART HOT WATER BOTTLE,2,10/26/2011 13:27,4.25,15320.0,United Kingdom
560079,21498,RED RETROSPOT WRAP ,25,7/14/2011 16:12,0.42,15521.0,United Kingdom
563443,22371,AIRLINE BAG VINTAGE TOKYO 78,4,8/16/2011 13:26,4.25,12641.0,Sweden
569220,21990,MODERN FLORAL STATIONERY SET,2,10/2/2011 13:26,1.25,16007.0,United Kingdom
580720,21623,VINTAGE UNION JACK MEMOBOARD,2,12/5/2011 16:55,9.95,14629.0,United Kingdom
552905,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,5/12/2011 11:10,0.85,15974.0,United Kingdom
564539,20718,RED RETROSPOT SHOPPER BAG,10,8/25/2011 15:22,1.25,12715.0,Sweden
573955,23393,HOME SWEET HOME CUSHION COVER ,4,11/2/2011 10:51,3.75,14216.0,United Kingdom
546389,22365,DOORMAT RESPECTABLE HOUSE,2,3/11/2011 13:56,7.95,16801.0,United Kingdom
C538377,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,12/12/2010 11:23,1.65,15224.0,United Kingdom
576690,21991,BOHEMIAN COLLAGE STATIONERY SET,1,11/16/2011 12:19,1.25,15900.0,United Kingdom
540185,21755,LOVE BUILDING BLOCK WORD,3,1/5/2011 13:41,5.95,14653.0,United Kingdom
559009,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,7/5/2011 12:47,0.85,15549.0,United Kingdom
549716,22998,TRAVEL CARD WALLET KEEP CALM,24,4/11/2011 14:43,0.42,14628.0,United Kingdom
558908,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,7/5/2011 9:06,0.29,13338.0,United Kingdom
539324,72818,CHRISTMAS DECOUPAGE CANDLE,1,12/16/2010 19:51,0.85,14985.0,United Kingdom
562046,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,8/2/2011 10:34,1.45,12378.0,Switzerland
570597,23231,WRAP  VINTAGE DOILY ,25,10/11/2011 11:49,0.42,16837.0,United Kingdom
541848,22973,CHILDREN'S CIRCUS PARADE MUG,6,1/23/2011 13:31,1.65,17611.0,United Kingdom
575754,23354,6 GIFT TAGS 50'S CHRISTMAS ,6,11/11/2011 10:43,0.83,17295.0,United Kingdom
572872,21912,VINTAGE SNAKES & LADDERS,2,10/26/2011 13:27,3.75,15320.0,United Kingdom
565757,23327,HANGING CLEAR MINI BOTTLE,48,9/6/2011 13:29,0.63,17339.0,United Kingdom
543275,21623,VINTAGE UNION JACK MEMOBOARD,1,2/6/2011 12:49,9.95,13584.0,United Kingdom
545595,22747,POPPY'S PLAYHOUSE BATHROOM,2,3/4/2011 10:39,2.1,14570.0,United Kingdom
544411,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2/18/2011 14:18,1.65,13799.0,United Kingdom
547092,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,3/21/2011 8:18,1.49,16619.0,United Kingdom
C542792,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2/1/2011 10:49,2.95,14627.0,United Kingdom
570827,22530,MAGIC DRAWING SLATE DOLLY GIRL ,48,10/12/2011 13:14,0.42,15831.0,United Kingdom
561600,22898,CHILDRENS APRON APPLES DESIGN,3,7/28/2011 11:29,1.95,15861.0,United Kingdom
536943,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,12/3/2010 12:11,2.1,17884.0,United Kingdom
545021,84459A,PINK METAL CHICKEN HEART ,12,2/25/2011 14:11,1.49,17663.0,United Kingdom
569901,16237,SLEEPING CAT ERASERS,2,10/6/2011 16:20,0.21,12923.0,United Kingdom
568593,23374,RED SPOT PAPER GIFT BAG,10,9/28/2011 10:54,0.82,13988.0,United Kingdom
566022,23411, TRELLIS COAT RACK,6,9/8/2011 12:47,4.95,13925.0,United Kingdom
559812,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3,7/12/2011 15:29,3.75,15051.0,United Kingdom
566307,22687,DOORMAT CHRISTMAS VILLAGE,2,9/12/2011 9:37,7.95,14307.0,United Kingdom
566495,21060,PARTY INVITES BALLOON GIRL,4,9/13/2011 11:14,0.85,15529.0,United Kingdom
554682,23111,PARISIENNE SEWING BOX,2,5/25/2011 16:08,12.5,14085.0,United Kingdom
555363,15036,ASSORTED COLOURS SILK FAN,12,6/2/2011 14:15,0.83,14453.0,United Kingdom
552835,22421,LIPSTICK PEN FUSCHIA,12,5/11/2011 14:17,0.42,17664.0,United Kingdom
574725,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,11/6/2011 14:50,1.25,15883.0,United Kingdom
542641,22841,ROUND CAKE TIN VINTAGE GREEN,2,1/31/2011 11:25,7.95,17314.0,United Kingdom
581578,23037,CANDLE HOLDER SILVER MADELINE,12,12/9/2011 12:16,1.65,12713.0,Germany
